Date,Open,High,Low,Close,Adj Close,Volume
1/11/24,386,390.679993,380.380005,384.630005,382.539307,27850800
1/12/24,385.48999,388.679993,384.649994,388.470001,386.358429,21645700
1/16/24,393.660004,394.029999,387.619995,390.269989,388.148621,27202300
1/17/24,387.980011,390.109985,384.809998,389.470001,387.352966,22234100
1/18/24,391.720001,393.98999,390.119995,393.869995,391.729065,23392100
1/19/24,395.76001,398.670013,393.5,398.670013,396.503021,29272000
1/22/24,400.019989,400.619995,393.589996,396.51001,394.354736,27016900
1/23/24,395.75,399.380005,393.929993,398.899994,396.73172,20525900
1/24/24,401.540009,405.630005,400.450012,402.559998,400.371857,24867000
1/25/24,404.320007,407.01001,402.529999,404.869995,402.669312,21021200
1/26/24,404.369995,406.170013,402.429993,403.929993,401.734406,17803300
1/29/24,406.059998,409.980011,404.329987,409.720001,407.49292,24510200
1/30/24,412.26001,413.049988,406.450012,408.589996,406.369049,33477600
1/31/24,406.959991,415.320007,397.209991,397.579987,395.418915,47871100
2/1/24,401.829987,408,401.799988,403.779999,401.585236,30657700
2/2/24,403.809998,412.649994,403.559998,411.220001,408.984802,28245000
2/5/24,409.899994,411.160004,403.98999,405.649994,403.445068,25352300
2/6/24,405.880005,407.970001,402.910004,405.48999,403.285889,18382600
2/7/24,407.440002,414.299988,407.399994,414.049988,411.799377,22340500
2/8/24,414.049988,415.559998,412.529999,414.109985,411.859039,21225300
2/9/24,415.25,420.820007,415.089996,420.549988,418.264038,22032800
2/12/24,420.559998,420.73999,414.75,415.26001,413.002838,21202900
2/13/24,404.940002,410.070007,403.390015,406.320007,404.11142,27824900
2/14/24,408.070007,409.839996,404.570007,409.48999,408.017303,20401200
2/15/24,408.140015,409.130005,404.290009,406.559998,405.097839,21825500
2/16/24,407.959991,408.290009,403.440002,404.059998,402.606842,22281100
2/20/24,403.23999,404.48999,398.01001,402.790009,401.3414,24307900
2/21/24,400.170013,402.290009,397.220001,402.179993,400.733582,18631100
2/22/24,410.190002,412.829987,408.570007,411.649994,410.169525,27009900
2/23/24,415.670013,415.859985,408.970001,410.339996,408.864258,16295900
2/26/24,411.459991,412.160004,407.359985,407.540009,406.074341,16193500
2/27/24,407.98999,408.320007,403.850006,407.480011,406.014526,14835800
2/28/24,408.179993,409.299988,405.320007,407.720001,406.253662,13183100
2/29/24,408.640015,414.200012,405.920013,413.640015,412.152405,31947300
