Date,Open,High,Low,Close,Adj Close,Volume
44782.00,32807.36,32877.53,32702.66,32774.41,32774.41,281080000.00
44781.00,32877.36,33109.96,32769.10,32832.54,32832.54,275350000.00
44778.00,32593.90,32814.61,32489.62,32803.47,32803.47,273010000.00
44777.00,32805.69,32829.22,32652.63,32726.82,32726.82,315590000.00
44776.00,32514.21,32912.74,32514.21,32812.50,32812.50,342160000.00
44775.00,32691.29,32772.93,32387.12,32396.17,32396.17,316740000.00
44774.00,32755.71,32972.03,32640.79,32798.40,32798.40,321180000.00
44771.00,32515.62,32910.18,32493.02,32845.13,32845.13,487360000.00
44770.00,32197.62,32609.54,31982.61,32529.63,32529.63,331110000.00
44769.00,31865.05,32336.23,31799.43,32197.59,32197.59,365480000.00
44768.00,31950.04,31950.04,31705.36,31761.54,31761.54,324930000.00
44767.00,31950.93,32029.03,31821.67,31990.04,31990.04,255450000.00
44764.00,32167.92,32219.25,31731.47,31899.29,31899.29,319880000.00
44763.00,31826.49,32040.63,31534.08,32036.90,32036.90,302320000.00
44762.00,31829.99,31944.45,31646.95,31874.84,31874.84,313520000.00
44761.00,31165.91,31842.25,31165.91,31827.05,31827.05,378720000.00
44760.00,31475.98,31644.68,30982.97,31072.61,31072.61,309960000.00
44757.00,30775.37,31288.26,30775.37,31288.26,31288.26,321570000.00
44756.00,30451.80,30680.12,30143.93,30630.17,30630.17,325130000.00
44755.00,30743.63,30979.17,30514.61,30772.79,30772.79,291830000.00
44754.00,31113.31,31346.10,30860.51,30981.33,30981.33,324190000.00
44753.00,31277.98,31367.55,31114.40,31173.84,31173.84,245020000.00
44750.00,31348.43,31511.46,31212.45,31338.15,31338.15,238120000.00
44749.00,31190.65,31421.84,31154.64,31384.55,31384.55,296620000.00
44748.00,30957.30,31224.69,30794.84,31037.68,31037.68,289800000.00
44747.00,30903.12,30971.74,30355.12,30967.82,30967.82,323080000.00
44743.00,30737.77,31139.35,30487.79,31097.26,31097.26,310440000.00
44742.00,30790.00,30979.85,30431.87,30775.43,30775.43,394070000.00
44741.00,31067.41,31152.96,30894.53,31029.31,31029.31,269390000.00
44740.00,31549.05,31885.09,30934.33,30946.99,30946.99,350780000.00
44739.00,31533.60,31598.59,31351.37,31438.26,31438.26,309910000.00
44736.00,30846.94,31517.29,30846.94,31500.68,31500.68,465480000.00
44735.00,30570.33,30715.63,30293.40,30677.36,30677.36,361420000.00
44734.00,30352.57,30777.92,30166.01,30483.13,30483.13,343490000.00
44733.00,30074.69,30653.98,30074.69,30530.25,30530.25,376900000.00
44729.00,29912.70,30167.52,29653.29,29888.78,29888.78,692830000.00
44728.00,30305.74,30305.74,29740.35,29927.07,29927.07,442910000.00
44727.00,30570.50,31011.97,30185.08,30668.53,30668.53,392670000.00
44726.00,30592.34,30690.80,30144.23,30364.83,30364.83,366800000.00
44725.00,31144.91,31144.91,30373.72,30516.74,30516.74,472290000.00
44722.00,32053.52,32053.52,31387.84,31392.79,31392.79,362300000.00
44721.00,32828.62,32956.73,32267.78,32272.79,32272.79,289710000.00
44720.00,33087.07,33156.50,32824.37,32910.90,32910.90,270470000.00
44719.00,32783.03,33207.45,32641.85,33180.14,33180.14,270750000.00
44718.00,33032.04,33235.37,32819.50,32915.78,32915.78,253010000.00
44715.00,32986.32,33135.61,32839.21,32899.70,32899.70,298570000.00
44714.00,32809.01,33248.61,32509.43,33248.28,33248.28,333210000.00
44713.00,33156.31,33272.34,32584.76,32813.23,32813.23,338210000.00
44712.00,33160.59,33240.22,32752.34,32990.12,32990.12,533560000.00
44708.00,32735.09,33213.62,32682.01,33212.96,33212.96,328770000.00
44707.00,32248.17,32774.14,32248.17,32637.19,32637.19,351220000.00
44706.00,31816.31,32254.44,31754.33,32120.28,32120.28,343460000.00
44705.00,31717.61,32014.86,31365.59,31928.62,31928.62,382950000.00
44704.00,31395.89,31968.42,31395.89,31880.24,31880.24,402010000.00
44701.00,31426.94,31515.78,30635.76,31261.90,31261.90,495510000.00
44700.00,31262.62,31569.13,31016.41,31253.13,31253.13,517190000.00
44699.00,32468.67,32468.67,31393.95,31490.07,31490.07,465060000.00
44698.00,32427.00,32689.14,32308.15,32654.59,32654.59,389310000.00
44697.00,32152.15,32514.02,31928.18,32223.42,32223.42,330030000.00
44694.00,31963.86,32276.05,31862.79,32196.66,32196.66,388520000.00
44693.00,31699.04,31914.46,31228.22,31730.30,31730.30,544240000.00
44692.00,32123.24,32584.02,31798.86,31834.11,31834.11,458460000.00
44691.00,32504.09,32752.17,31887.89,32160.74,32160.74,439290000.00
44690.00,32685.17,32685.17,32121.98,32245.70,32245.70,470770000.00
