Date,Open,High,Low,Close,Adj Close,Volume
7/1/97,1442.650024,1595.76001,1432.420044,1593.810059,1593.810059,14331570000
8/1/97,1594.670044,1638.26001,1545.130005,1587.319946,1587.319946,13420440000
9/1/97,1595.069946,1702.48999,1595.069946,1685.689941,1685.689941,14680150000
10/1/97,1690.790039,1748.780029,1465.839966,1593.609985,1593.609985,18850990000
11/1/97,1609.619995,1654.430054,1508.410034,1600.550049,1600.550049,11687640000
12/1/97,1608.560059,1652.839966,1486.51001,1570.349976,1570.349976,14926610000
1/1/98,1574.099976,1629.540039,1465.609985,1619.359985,1619.359985,13738080000
2/1/98,1640.060059,1783.73999,1640.060059,1770.51001,1770.51001,14564140000
3/1/98,1778.719971,1840.829956,1708.47998,1835.680054,1835.680054,16973400000
4/1/98,1838.150024,1931.829956,1788.73999,1868.410034,1868.410034,17292480000
5/1/98,1871.810059,1890.800049,1742.050049,1778.869995,1778.869995,14377770000
6/1/98,1770.369995,1898.619995,1715.040039,1894.73999,1894.73999,15899310000
7/1/98,1904.23999,2028.180054,1871.719971,1872.390015,1872.390015,17597450000
8/1/98,1869.719971,1874.310059,1498.72998,1499.25,1499.25,15746140000
9/1/98,1509.01001,1769.709961,1475.48999,1693.839966,1693.839966,15884050000
10/1/98,1663.300049,1781.630005,1343.869995,1771.390015,1771.390015,19397870000
11/1/98,1783.709961,2025.040039,1771.400024,1949.540039,1949.540039,17697660000
12/1/98,1928.51001,2200.629883,1924.150024,2192.689941,2192.689941,19075670000
1/1/99,2207.540039,2506.679932,2192.679932,2505.889893,2505.889893,20526060000
2/1/99,2522.379883,2533.439941,2224.209961,2288.030029,2288.030029,17439250000
3/1/99,2286.830078,2520.629883,2235.189941,2461.399902,2461.399902,21196320000
4/1/99,2493.070068,2677.76001,2329.870117,2542.860107,2542.860107,23426400000
5/1/99,2546.330078,2632.73999,2339.120117,2470.52002,2470.52002,18519390000
6/1/99,2467.51001,2696.870117,2364.590088,2686.120117,2686.120117,19607990000
7/1/99,2692.959961,2874.919922,2619.080078,2638.48999,2638.48999,20915660000
8/1/99,2638.310059,2819.899902,2442.219971,2739.350098,2739.350098,20246710000
9/1/99,2752.330078,2897.530029,2684.699951,2746.159912,2746.159912,21333490000
10/1/99,2729.040039,2978.629883,2632.01001,2966.429932,2966.429932,22684970000
11/1/99,2970.929932,3469.350098,2967.629883,3336.159912,3336.159912,28754050000
12/1/99,3341.100098,4090.610107,3321.570068,4069.310059,4069.310059,31236210000
1/1/00,4186.189941,4303.149902,3711.090088,3940.350098,3940.350098,33421060000
2/1/00,3961.070068,4698.459961,3911.840088,4696.689941,4696.689941,35644700000
3/1/00,4732.819824,5132.52002,4355.689941,4572.830078,4572.830078,43200490000
4/1/00,4494.890137,4572.839844,3227.040039,3860.659912,3860.659912,35147970000
5/1/00,3930.179932,3982.379883,3042.659912,3400.909912,3400.909912,30831980000
6/1/00,3471.949951,4073.72998,3459.850098,3966.110107,3966.110107,33352380000
7/1/00,3950.590088,4289.060059,3615.790039,3766.98999,3766.98999,30916110000
8/1/00,3760.949951,4208.72998,3521.139893,4206.350098,4206.350098,33222920000
9/1/00,4252.149902,4259.870117,3614.659912,3672.820068,3672.820068,34727330000
10/1/00,3714.47998,3714.47998,3026.110107,3369.629883,3369.629883,44129010000
11/1/00,3316.51001,3480.01001,2523.040039,2597.929932,2597.929932,38181910000
12/1/00,2644.090088,3028.75,2288.159912,2470.52002,2470.52002,44347190000
1/1/01,2474.159912,2892.360107,2251.709961,2772.72998,2772.72998,49399780000
2/1/01,2771.570068,2796.889893,2127.5,2151.830078,2151.830078,36428040000
3/1/01,2126.300049,2243.780029,1794.209961,1840.26001,1840.26001,44719260000
4/1/01,1835.219971,2202.860107,1619.579956,2116.23999,2116.23999,42649960000
5/1/01,2116.23999,2328.050049,2052.409912,2110.48999,2110.48999,41465750000
6/1/01,2131.120117,2264.580078,1973.699951,2160.540039,2160.540039,36577380000
7/1/01,2156.76001,2181.050049,1934.670044,2027.130005,2027.130005,32812530000
8/1/01,2051.560059,2103.159912,1777.109985,1805.430054,1805.430054,32437350000
9/1/01,1802.290039,1836.189941,1387.060059,1498.800049,1498.800049,30829450000
10/1/01,1491.449951,1792.869995,1458.410034,1690.199951,1690.199951,43885890000
11/1/01,1705.52002,1965.089966,1683.98999,1930.579956,1930.579956,38324730000
12/1/01,1915.130005,2065.689941,1898.97998,1950.400024,1950.400024,35539380000
1/1/02,1965.180054,2098.879883,1851.48999,1934.030029,1934.030029,39095980000
2/1/02,1928.829956,1942.150024,1696.550049,1731.48999,1731.48999,34022690000
3/1/02,1745.48999,1946.22998,1742.079956,1845.349976,1845.349976,34619370000
4/1/02,1834.589966,1865.369995,1640.969971,1688.22998,1688.22998,38648510000
5/1/02,1683.76001,1759.329956,1560.290039,1615.72998,1615.72998,39802810000
6/1/02,1613.5,1621.5,1375.530029,1463.209961,1463.209961,36638230000
7/1/02,1457.040039,1459.839966,1192.420044,1328.26001,1328.26001,45237670000
8/1/02,1322.469971,1426.76001,1205.680054,1314.849976,1314.849976,31490760000
9/1/02,1302.670044,1347.27002,1160.069946,1172.060059,1172.060059,29029680000
10/1/02,1180.26001,1347.579956,1108.48999,1329.75,1329.75,38730160000
11/1/02,1320.949951,1497.439941,1313.719971,1478.780029,1478.780029,35673650000
12/1/02,1507.939941,1521.439941,1327.189941,1335.51001,1335.51001,29122630000
1/1/03,1346.930054,1467.349976,1303.640015,1320.910034,1320.910034,30898030000
2/1/03,1324.73999,1352.069946,1261.790039,1337.52002,1337.52002,24374040000
3/1/03,1344.209961,1425.72998,1253.219971,1341.170044,1341.170044,31136990000
4/1/03,1347.540039,1482.48999,1338.22998,1464.310059,1464.310059,30761430000
5/1/03,1463,1599.920044,1451.319946,1595.910034,1595.910034,38423310000
6/1/03,1612.099976,1686.099976,1584.699951,1622.800049,1622.800049,41170990000
7/1/03,1617.300049,1776.099976,1598.920044,1735.02002,1735.02002,38212570000
8/1/03,1731.630005,1813.819946,1640.880005,1810.449951,1810.449951,30294060000
9/1/03,1817.920044,1913.73999,1783.459961,1786.939941,1786.939941,39917180000
10/1/03,1797.069946,1966.869995,1796.089966,1932.209961,1932.209961,41226870000
11/1/03,1941.310059,1992.27002,1878.069946,1960.26001,1960.26001,34049930000
12/1/03,1972.969971,2015.22998,1887.459961,2003.369995,2003.369995,35470880000
1/1/04,2011.079956,2153.830078,1999.77002,2066.149902,2066.149902,45972690000
2/1/04,2072.129883,2094.919922,1991.050049,2029.819946,2029.819946,35916840000
3/1/04,2036.920044,2069.02002,1896.910034,1994.219971,1994.219971,42497500000
4/1/04,1996.449951,2079.120117,1919.390015,1920.150024,1920.150024,40153120000
5/1/04,1928.719971,1991.869995,1865.400024,1986.73999,1986.73999,32652780000
6/1/04,1978.52002,2055.649902,1960.26001,2047.790039,2047.790039,32602090000
7/1/04,2045.530029,2045.530029,1829.060059,1887.359985,1887.359985,35711700000
8/1/04,1874.930054,1893.130005,1750.819946,1838.099976,1838.099976,30823660000
9/1/04,1833.369995,1925.849976,1833.329956,1896.839966,1896.839966,31295080000
