Date,Open,High,Low,Close,Adj Close,Volume
11/5/21,152,152,149.619995,150.229996,147.867249,5027300
11/8/21,150.220001,150.509995,148.729996,149.270004,146.922348,5124400
11/9/21,149.520004,149.869995,148.869995,149.789993,147.434158,5000600
11/10/21,148.729996,149.619995,147.979996,148.440002,146.105392,5601200
11/11/21,148.770004,148.990005,148.190002,148.5,146.164444,4534400
11/12/21,149,149.240005,147.539993,147.759995,145.436066,6104600
11/15/21,148.149994,148.449997,146.399994,146.910004,144.599457,9632000
11/16/21,145.100006,146.679993,142.300003,143.169998,140.918274,24662200
11/17/21,143.160004,144.720001,141.820007,141.940002,139.707626,11038700
11/18/21,142.139999,143.289993,140.860001,143.160004,140.908463,8131400
11/19/21,143.619995,144,141.940002,142.389999,140.150558,9373100
11/22/21,142.660004,145.360001,142,144.779999,142.502945,9708800
11/23/21,144.25,145.979996,143.25,145.809998,143.516754,9969300
11/24/21,145.729996,147.059998,145.639999,146.539993,144.23526,6029800
11/26/21,146.440002,147.880005,144.419998,144.899994,142.621048,7013200
11/29/21,145,145.25,142.229996,142.630005,140.38678,11013200
11/30/21,141.479996,142.5,140.009995,140.630005,138.418228,21606300
12/1/21,140.509995,140.720001,137.039993,137.139999,134.983109,12207100
12/2/21,137.630005,138.440002,135.240005,135.470001,133.339386,13268600
12/3/21,135.860001,137.880005,135.289993,137.509995,135.34729,14714200
12/6/21,137.559998,139.360001,137.100006,139,136.813858,10863100
12/7/21,139.600006,139.830002,138.089996,138.550003,136.370956,12579700
12/8/21,138.059998,138.5,136.009995,137.149994,134.992966,11498800
12/9/21,136.630005,138.570007,135.710007,138.5,136.870605,10783900
12/10/21,138.339996,141.300003,137.570007,141.029999,139.370834,12858500
12/13/21,140.240005,143.75,140.009995,143.570007,141.880966,18013100
12/14/21,143.300003,145.279999,142.149994,144.940002,143.234848,15573800
12/15/21,145.210007,146.470001,143.399994,145.770004,144.055084,11163300
12/16/21,145.770004,146.529999,142.889999,143.339996,141.653671,13023200
12/17/21,142.75,143.949997,138.389999,138.75,137.117661,26193700
12/20/21,138.119995,139.75,137.600006,139.199997,137.562363,10339300
12/21/21,138.899994,139.860001,138.009995,139.619995,137.977417,8206800
12/22/21,139.899994,139.990005,138.529999,139.800003,138.155319,5676000
12/23/21,139.800003,140.160004,138.850006,139.490005,137.848969,5864200
12/27/21,139.600006,140.869995,139.570007,140.759995,139.104019,5346900
12/28/21,140.600006,142.970001,140.600006,142.779999,141.10025,5261000
12/29/21,142.660004,143.529999,142.320007,142.710007,141.031082,4348400
12/30/21,143.259995,143.699997,142.479996,143.169998,141.485657,4983000
12/31/21,143.199997,145.039993,142.919998,144.690002,142.987793,5982600
1/3/22,144,144.789993,143.009995,144.649994,142.948242,6902200
1/4/22,144.039993,145.139999,141.759995,142,140.329422,11310000
1/5/22,142.850006,145.949997,142.740005,143.919998,142.226837,11806000
1/6/22,143.619995,144.639999,142.399994,143.520004,141.831543,7276300
1/7/22,143.5,145.360001,142.960007,144.889999,143.185425,6574500
1/10/22,145.440002,145.589996,143.119995,144.610001,142.908737,7577200
1/11/22,144.210007,144.619995,143.179993,144.199997,142.50354,7222900
1/12/22,143.679993,143.960007,143,143.440002,141.752487,6315600
1/13/22,143.429993,145.679993,143.110001,145.470001,143.758606,8084200
1/14/22,144.220001,146.630005,144.220001,145.059998,143.353439,8955800
1/18/22,144.410004,144.699997,142.130005,142.520004,140.843323,7041300
1/19/22,142.539993,144.990005,141.919998,143.940002,142.246597,7558000
1/20/22,142.350006,144.460007,141.070007,141.220001,139.558609,7462400
1/21/22,141.220001,142.259995,140.059998,140.190002,138.540726,9169400
1/24/22,139.070007,140.529999,137.309998,140.199997,138.550598,9566400
1/25/22,139.990005,140.369995,136.809998,137.149994,135.536484,9826500
1/26/22,137.339996,138.789993,135.160004,135.75,134.152969,8728500
1/27/22,136.919998,139.080002,135.369995,135.839996,134.241882,9253000
1/28/22,136,137.570007,133.949997,137.520004,135.902145,8377300
1/31/22,137.089996,140.039993,136.699997,139.809998,138.165192,6731200
2/1/22,139.210007,141.149994,138.990005,140.910004,139.252243,6774400
2/2/22,141,141.639999,140.149994,140.850006,139.192947,6049900
2/3/22,140.259995,141.990005,139.770004,140.990005,139.331299,6913700
2/4/22,140.889999,141,138.350006,139.330002,137.690842,7345500
2/7/22,140.059998,140.070007,137.610001,137.960007,136.336945,6670100
2/8/22,138.320007,139.240005,137.509995,137.990005,136.366608,6486300
2/9/22,138.5,138.789993,137.470001,137.690002,136.070129,7157900
2/10/22,136.550003,137.009995,135.460007,136.080002,134.47908,9270200
2/11/22,136.820007,137.179993,134.169998,135.330002,133.7379,7911100
2/14/22,135.330002,135.960007,132.710007,133.949997,132.37413,9787800
2/15/22,134.740005,135.669998,133.789993,134.369995,132.7892,7274800
2/16/22,134.330002,134.880005,132.699997,133.529999,131.959061,9496900
2/17/22,134,139.470001,133.779999,138.880005,137.24614,17943800
2/18/22,138.100006,139.589996,137.160004,137.990005,136.366608,10367800
2/22/22,137.770004,138.240005,135.940002,136.449997,134.844727,8460300
2/23/22,136.860001,137.190002,134.839996,135.050003,133.461182,7010300
2/24/22,133.910004,135.009995,132.009995,134.529999,132.947296,10572500
2/25/22,134.809998,136.779999,134.089996,136.380005,134.775558,8332600
2/28/22,135,136.070007,133.770004,135.160004,133.569901,8762200
3/1/22,135.869995,137.889999,135.020004,135.990005,134.390137,8008300
3/2/22,135.660004,136.830002,135.179993,136.160004,134.558136,7954600
3/3/22,137.289993,140.470001,136.550003,139.289993,137.651306,9961700
3/4/22,137.809998,142.940002,137.589996,142.820007,141.139786,11858800
3/7/22,141.300003,143.630005,140.449997,141.669998,140.003311,15290000
3/8/22,141.5,142.460007,138.580002,138.740005,137.107788,9435200
3/9/22,140,140.240005,138.139999,139.460007,137.819321,7374300
3/10/22,139.490005,143,139.009995,142.630005,140.952026,9170900
3/11/22,142.300003,144.050003,141.880005,142.070007,140.398605,6387400
3/14/22,142.020004,144.850006,141.990005,144.050003,142.355316,7548800
3/15/22,144.529999,146.149994,143.850006,145.779999,144.064941,7624200
3/16/22,145.389999,146.940002,143.699997,145.350006,143.640015,8205300
3/17/22,144.449997,145.300003,142.649994,145.009995,143.858261,6341000
3/18/22,145.179993,145.570007,144.110001,145.440002,144.284866,10411100
3/21/22,145.429993,147.289993,143.619995,144.229996,143.084473,7116900
3/22/22,144.610001,144.970001,142.979996,143.800003,142.657883,6745000
3/23/22,143.139999,143.729996,141.520004,141.949997,140.822571,6541800
3/24/22,142.389999,143.910004,141.880005,142.830002,141.695587,4480300
3/25/22,143.449997,143.929993,142.259995,143.449997,142.310654,4695100
3/28/22,143.5,146.059998,143.300003,146,144.840408,6701900
3/29/22,146.600006,148.100006,146.25,147.229996,146.060638,6644800
3/30/22,147.130005,150.179993,147.039993,149.869995,148.679672,8330500
3/31/22,148.789993,150.539993,148.179993,148.919998,147.737213,9054600
4/1/22,149.660004,151.270004,148.839996,151.009995,149.810608,6979900
4/4/22,150.910004,153.199997,150.080002,151.039993,149.840363,8444200
4/5/22,150.880005,153.330002,150.880005,151.470001,150.266968,6219300
4/6/22,151.020004,155.419998,150.5,154.990005,153.759018,9339500
4/7/22,155.100006,157.539993,154.440002,156.539993,155.296677,9029400
4/8/22,156.910004,158.410004,156.210007,157.410004,156.15979,7764800
4/11/22,156.970001,158.240005,153.630005,154.289993,153.06456,8237600
4/12/22,154.240005,155.399994,152.550003,153.229996,152.012985,8920400
4/13/22,153.449997,157.789993,153.350006,157.220001,155.971298,9761500
4/14/22,157.110001,158.289993,156.429993,157.080002,155.832413,7453500
4/18/22,156.75,157.979996,155.210007,155.880005,154.641937,4890600
4/19/22,156.669998,157.949997,156.039993,157.649994,156.397873,5285000
4/20/22,158.350006,160.350006,158.289993,159.630005,158.362152,6607200
4/21/22,159.919998,160.770004,159.070007,159.869995,158.60025,6056100
4/22/22,160.25,160.360001,156.660004,156.860001,155.614151,7015400
4/25/22,156.369995,157.470001,154.350006,156.940002,155.693527,6019200
4/26/22,156.369995,158.130005,155.199997,155.300003,154.066559,6533700
4/27/22,155.529999,156.199997,154.020004,154.240005,153.014969,5832300
4/28/22,155.229996,156.979996,154.100006,156.210007,154.969315,4985300
4/29/22,155.809998,156.220001,152.710007,152.990005,151.774887,7029600
5/2/22,154.960007,154.990005,150.320007,151.979996,150.772903,6672000
5/3/22,152.429993,154.279999,151.779999,152.509995,151.298706,5983500
5/4/22,152.029999,154.820007,151.509995,154.619995,153.391937,6674200
5/5/22,153.639999,153.830002,151.399994,152.740005,152.077667,7744800
5/6/22,151.710007,153.949997,148.270004,149.559998,148.911453,11419400
5/9/22,148.470001,153.100006,148.190002,151.309998,150.65387,9402400
5/10/22,151.429993,152.289993,148.559998,149.179993,148.533096,8287100
5/11/22,149.399994,150.75,146.910004,147.619995,146.979858,9292900
5/12/22,147.860001,150.149994,146.520004,147.479996,146.840469,8414800
5/13/22,147.710007,148.380005,146.139999,148.050003,147.408005,6654100
5/16/22,149.380005,149.729996,146.460007,148.210007,147.567322,7149700
5/17/22,136.429993,137.440002,130.639999,131.350006,130.780426,44313400
5/18/22,128.029999,128.270004,121.529999,122.43,121.899101,34751000
5/19/22,120.870003,121.790001,118.599998,119.07,118.553673,23669500
5/20/22,119.639999,120.839996,117.269997,119.199997,118.683105,16452000
5/23/22,119.919998,123.769997,119.860001,122.599998,122.068359,14560300
5/24/22,121.209999,124.550003,121.080002,124.129997,123.591728,11528300
5/25/22,124,124.669998,122.599998,123.370003,122.83503,9040600
5/26/22,125.300003,126.400002,124.400002,126,125.453621,9399200
5/27/22,125.489998,128.619995,125.309998,128.479996,127.922859,8433300
5/31/22,127.459999,129.899994,127.419998,128.630005,128.07222,12304100
6/1/22,128.5,128.919998,124.68,125.449997,124.905998,9511600
6/2/22,125.57,127.529999,124.330002,127.510002,126.957077,7738100
6/3/22,126.669998,127.419998,125.089996,125.32,124.776566,6100900
6/6/22,125.82,126.300003,124.589996,124.870003,124.328522,6618500
6/7/22,121.239998,123.489998,120.879997,123.370003,122.83503,15902600
6/8/22,122.349998,123.910004,121.949997,122.300003,121.769669,7507600
6/9/22,122,124.349998,120.989998,121.019997,120.495209,6626700
6/10/22,119.75,122.739998,119.339996,121.699997,121.172264,8412700
6/13/22,119.739998,121.239998,119.089996,119.410004,118.892197,8299300
6/14/22,119.129997,120,118.169998,119.459999,118.941978,7181400
6/15/22,119.970001,120.410004,117.900002,119.379997,118.86232,8638000
6/16/22,118.349998,121.760002,118.230003,120.620003,120.096954,10235600
6/17/22,120.019997,120.879997,117.970001,118.290001,117.777054,12279600
6/21/22,118.300003,122.779999,118.220001,122.169998,121.640228,7972200
6/22/22,122.099998,123.25,120.589996,120.690002,120.166649,6745000
6/23/22,121.75,123.959999,121.199997,123.620003,123.083939,6013600
6/24/22,124.089996,125.309998,123.160004,123.720001,123.18351,10615300
6/27/22,123.779999,124.739998,122.790001,124.120003,123.581772,6629700
6/28/22,124.660004,125.57,122.290001,122.370003,121.839363,5133000
6/29/22,122.889999,123.349998,120.970001,121.919998,121.391312,6370500
6/30/22,120.879997,122.059998,119.889999,121.580002,121.052788,6388700
7/1/22,121.940002,122.919998,121.160004,122.629997,122.098228,5820300
7/5/22,122.209999,124.510002,121.610001,124.25,123.711205,6072700
7/6/22,124.480003,126.279999,124.300003,125.129997,124.587387,7100000
7/7/22,125.190002,125.529999,124.120003,125.32,124.776566,5829100
7/8/22,125.82,126.610001,125.150002,125.400002,124.856224,4917000
7/11/22,125.019997,126.330002,124.620003,125.449997,124.905998,3844300
7/12/22,125.110001,127.129997,124.720001,125.07,124.527649,4577400
7/13/22,124.440002,126.459999,123.910004,125.370003,124.826355,4229700
7/14/22,124.160004,128.320007,124.139999,127.82,127.265724,6968500
7/15/22,128.800003,130.270004,128.050003,129.070007,128.510315,7061400
7/18/22,128.649994,130.300003,128.259995,128.770004,128.211609,4747900
7/19/22,129.389999,129.960007,128.600006,129.559998,128.998184,5665100
7/20/22,130.509995,131.309998,129.5,130.639999,130.073502,6188300
7/21/22,130.679993,132.559998,130.5,132.550003,131.97522,6254900
7/22/22,132.539993,133.389999,131.229996,132.210007,131.636703,4538800
7/25/22,132.389999,132.699997,131.460007,132.020004,131.447525,6845100
7/26/22,121.129997,122.690002,120.059998,121.980003,121.451057,31797200
7/27/22,121.239998,126.769997,121.029999,126.589996,126.041054,14053200
7/28/22,126.269997,130.509995,126.269997,129.75,129.187363,11087400
7/29/22,128.320007,132.259995,128.009995,132.050003,131.477386,10047300
8/1/22,131.059998,134.229996,131,132.539993,131.965256,8332100
8/2/22,133.149994,133.710007,131.399994,132.679993,132.104645,6565000
8/3/22,132.160004,132.940002,129.860001,130.5,129.934113,10667700
8/4/22,130.669998,130.800003,125.330002,125.57,125.025482,17702000
8/5/22,125.510002,126.809998,125.120003,126.580002,126.031105,10669000
8/8/22,126.650002,128.210007,126.610001,127.610001,127.056641,6058400
8/9/22,127.889999,128.970001,127.209999,128.869995,128.311172,6441700
8/10/22,130,130.149994,128.389999,129.139999,128.580002,8417000
8/11/22,129.699997,130.369995,128.600006,129.820007,129.820007,7951500
8/12/22,130,132.839996,129.820007,132.220001,132.220001,8875000
8/15/22,131.630005,133.570007,131.360001,132.600006,132.600006,8838700
8/16/22,138.899994,140.929993,138.190002,139.369995,139.369995,30591100
8/17/22,138.570007,142.720001,138.399994,139.520004,139.520004,13930700
8/18/22,139.529999,140.419998,138.5,139.070007,139.070007,6399200
8/19/22,138.919998,139.070007,136.910004,137.020004,137.020004,7639600
8/22/22,136.199997,136.720001,134.440002,134.570007,134.570007,6222400
8/23/22,134.610001,134.960007,133.210007,134,134,5651700
8/24/22,134.350006,135.289993,133.600006,134.970001,134.970001,5255500
8/25/22,135.279999,135.990005,135.029999,135.869995,135.869995,6471500
8/26/22,136.110001,136.830002,131.509995,131.600006,131.600006,7110600
8/29/22,130.830002,133.869995,130.589996,132.880005,132.880005,5793900
8/30/22,133.339996,133.649994,131.740005,132.479996,132.479996,4822700
8/31/22,132.779999,133.789993,131.929993,132.550003,132.550003,7486900
9/1/22,132.539993,135.139999,132.399994,134.479996,134.479996,7247300
9/2/22,134.850006,135.669998,132.429993,133,133,5741200
9/6/22,133.050003,133.619995,130.720001,132.339996,132.339996,7299900
9/7/22,133.059998,135.970001,132.740005,135.740005,135.740005,5686300
9/8/22,135.399994,136.869995,134.880005,136.429993,136.429993,5652000
9/9/22,136.300003,137.5,136.130005,136.839996,136.839996,5380200
9/12/22,137.080002,138.25,136.970001,138.070007,138.070007,4761500
9/13/22,136.860001,137.949997,134.809998,135.220001,135.220001,5895800
9/14/22,135.630005,136.529999,134.100006,134.919998,134.919998,6644900
9/15/22,135.050003,135.149994,132.970001,133.470001,133.470001,6729800
9/16/22,132,134.550003,131.279999,133.190002,133.190002,13957200
9/19/22,132.820007,134.759995,132.470001,134.330002,134.330002,5617700
9/20/22,133.479996,133.880005,132.539993,133.550003,133.550003,4654500
9/21/22,135.440002,137.449997,134.619995,134.770004,134.770004,8297900
9/22/22,134.570007,134.720001,132.851898,133.300003,133.300003,3115761
